misc_price,launch_announced,display_size,has_oled_display,has_memory_card_slot,has_stereo_speakers,has_3.5mm_jack,has_wlan_5ghz,has_nfc,network_technology,battery,has_wireless_charging,is_waterproof,oem_model,display_width,display_height,memory_rom_gb,memory_ram_gb,main_camera_resolution,num_main_camera,selfie_camera_resolution,num_selfie_camera
250.0,2012.0,4.7,0,1,0,1,1,1,4G,2100.0,0,0,LG - Optimus G E970,768.0,1280.0,16.0,2.0,8,1.0,1.3,1.0
480.0,2012.0,4.7,0,0,0,1,1,1,4G,2100.0,0,0,LG - Optimus G LS970,768.0,1280.0,32.0,2.0,13,1.0,1.3,1.0
160.0,2012.0,4.7,0,0,0,1,1,1,4G,2100.0,0,0,LG - Optimus G E975,768.0,1280.0,32.0,25.0,13,1.0,1.3,1.0
190.0,2012.0,5.0,0,0,0,1,0,1,4G,2080.0,0,0,LG - Intuition VS950,768.0,1024.0,32.0,1.0,8,1.0,1.3,1.0
180.0,2012.0,4.3,0,1,0,1,0,1,4G,2150.0,0,0,LG - Escape P870,540.0,960.0,4.0,1.0,5,1.0,1.3,1.0
170.0,2012.0,4.7,0,1,0,1,0,1,3G,2150.0,0,0,LG - Optimus L9 P760,540.0,960.0,4.0,1.0,5,1.0,0.3,1.0
210.0,2012.0,5.0,0,0,0,1,0,1,3G,2100.0,0,0,LG - Optimus Vu P895,768.0,1024.0,32.0,1.0,8,1.0,1.3,1.0
210.0,2012.0,4.7,0,1,0,1,1,1,4G,2150.0,0,0,LG - Optimus LTE2,720.0,1280.0,16.0,2.0,8,1.0,1.3,1.0
220.0,2012.0,4.5,0,1,0,1,0,0,4G,1830.0,0,0,LG - Optimus True HD LTE P936,720.0,1280.0,4.0,1.0,8,1.0,1.3,1.0
220.0,2012.0,4.7,0,1,0,1,1,1,3G,2150.0,0,0,LG - Optimus 4X HD P880,720.0,1280.0,16.0,12.0,8,1.0,1.3,1.0
240.0,2012.0,5.0,0,0,0,1,1,1,4G,2080.0,0,0,LG - Optimus Vu F100S,768.0,1024.0,32.0,1.0,8,1.0,1.3,1.0
220.0,2011.0,4.5,0,1,0,1,0,0,4G,1830.0,0,0,LG - Optimus 4G LTE P935,720.0,1280.0,2.0,1.0,8,1.0,1.3,1.0
120.0,2011.0,4.5,0,1,0,1,1,0,4G,1830.0,0,0,LG - Optimus LTE SU640,720.0,1280.0,4.0,1.0,8,1.0,1.3,1.0
200.0,2019.0,6.2,0,0,0,1,1,0,4G,4000.0,0,0,Meizu - Note 9,1080.0,2244.0,64.0,6.0,48,2.0,20,1.0
110.0,2018.0,5.45,0,1,0,1,0,0,4G,3000.0,0,0,Meizu - C9 Pro,720.0,1440.0,32.0,3.0,13,1.0,13,1.0
90.0,2018.0,5.45,0,1,0,1,0,0,4G,3000.0,0,0,Meizu - C9,720.0,1440.0,16.0,2.0,13,1.0,8,1.0
200.0,2018.0,6.0,0,0,0,1,0,0,4G,3600.0,0,0,Meizu - Note 8,1080.0,2160.0,64.0,4.0,12,2.0,8,1.0
200.0,2018.0,6.2,0,0,0,1,1,0,4G,3210.0,0,0,Meizu - X8,1080.0,2220.0,128.0,6.0,12,2.0,20,1.0
150.0,2018.0,5.7,0,1,0,1,1,0,4G,3100.0,0,0,Meizu - V8 Pro,720.0,1440.0,64.0,4.0,12,2.0,5,1.0
300.0,2018.0,6.0,1,0,1,1,1,0,4G,3100.0,0,0,Meizu - 16X,1080.0,2160.0,64.0,6.0,12,2.0,20,1.0
410.0,2018.0,6.0,1,0,1,1,1,0,4G,3010.0,0,0,Meizu - 16,1080.0,2160.0,128.0,6.0,12,2.0,20,1.0
480.0,2018.0,6.5,1,0,1,1,1,0,4G,3570.0,0,0,Meizu - 16 Plus,1080.0,2160.0,256.0,8.0,12,2.0,20,1.0
140.0,2018.0,5.45,0,1,0,1,1,0,4G,3070.0,0,0,Meizu - M8c,720.0,1440.0,16.0,2.0,13,1.0,8,1.0
130.0,2018.0,5.7,0,1,0,1,1,0,4G,3300.0,0,0,Meizu - M6T,720.0,1440.0,32.0,4.0,13,2.0,8,1.0
480.0,2018.0,5.95,1,0,1,1,1,0,4G,3500.0,0,0,Meizu - 15 Plus,1440.0,2560.0,64.0,6.0,12,2.0,20,1.0
400.0,2018.0,5.46,1,0,1,1,1,0,4G,3000.0,0,0,Meizu - 15,1080.0,1920.0,64.0,4.0,12,2.0,20,1.0
240.0,2018.0,5.46,0,1,0,1,1,0,4G,3000.0,0,0,Meizu - 15 Lite,1080.0,1920.0,64.0,4.0,12,1.0,20,1.0
280.0,2018.0,5.99,0,1,0,1,1,0,4G,3360.0,0,0,Meizu - E3,1080.0,2160.0,64.0,6.0,12,2.0,8,1.0
150.0,2018.0,5.7,0,1,0,1,1,0,4G,3000.0,0,0,Meizu - M6s,720.0,1440.0,32.0,3.0,16,1.0,8,1.0
130.0,2017.0,5.2,0,1,0,1,1,0,4G,3070.0,0,0,Meizu - M6,720.0,1280.0,32.0,3.0,13,1.0,8,1.0
170.0,2017.0,5.5,0,1,0,1,1,0,4G,4000.0,0,0,Meizu - M6 Note,1080.0,1920.0,16.0,4.0,12,2.0,16,1.0
500.0,2017.0,5.7,1,0,0,1,1,0,4G,3500.0,0,0,Meizu - Pro 7 Plus,1440.0,2560.0,64.0,6.0,12,1.0,16,1.0
400.0,2017.0,5.2,1,0,0,1,1,0,4G,3000.0,0,0,Meizu - Pro 7,1080.0,1920.0,64.0,4.0,12,1.0,16,1.0
140.0,2017.0,5.0,0,1,0,1,1,0,4G,3000.0,0,0,Meizu - M5c,720.0,1280.0,16.0,2.0,8,1.0,5,1.0
210.0,2017.0,5.5,0,1,0,1,1,0,4G,3400.0,0,0,Meizu - E2,1080.0,1920.0,64.0,4.0,13,1.0,8,1.0
130.0,2017.0,5.2,0,1,0,1,1,0,4G,3000.0,0,0,Meizu - M5s,720.0,1280.0,16.0,3.0,13,1.0,5,1.0
190.0,2016.0,5.5,0,1,0,1,1,0,4G,4000.0,0,0,Meizu - M5 Note,1080.0,1920.0,16.0,4.0,13,1.0,5,1.0
550.0,2016.0,5.7,1,0,0,1,1,1,4G,3400.0,0,0,Meizu - Pro 6 Plus,1440.0,2560.0,64.0,4.0,12,1.0,5,1.0
190.0,2016.0,5.5,1,0,0,1,1,0,4G,3150.0,0,0,Meizu - MX5e,1080.0,1920.0,16.0,3.0,16,1.0,5,1.0
160.0,2016.0,5.0,0,0,0,1,0,0,4G,2760.0,0,0,Meizu - U10,720.0,1280.0,32.0,3.0,13,1.0,5,1.0
190.0,2016.0,5.5,0,1,0,1,1,0,4G,3260.0,0,0,Meizu - U20,1080.0,1920.0,32.0,3.0,13,1.0,5,1.0
430.0,2016.0,5.2,1,0,0,1,1,1,4G,3060.0,0,0,Meizu - Pro 6s,1080.0,1920.0,64.0,4.0,12,1.0,5,1.0
120.0,2016.0,5.2,0,1,0,1,1,0,4G,3070.0,0,0,Meizu - M5,720.0,1280.0,32.0,3.0,13,1.0,5,1.0
270.0,2016.0,6.0,0,1,0,1,1,0,4G,4100.0,0,0,Meizu - M3 Max,1080.0,1920.0,64.0,3.0,13,1.0,5,1.0
220.0,2016.0,5.5,0,1,0,1,1,0,4G,3100.0,0,0,Meizu - M3e,1080.0,1920.0,32.0,3.0,13,1.0,5,1.0
300.0,2016.0,5.5,0,0,0,1,1,0,4G,3060.0,0,0,Meizu - MX6,1080.0,1920.0,32.0,3.0,12,1.0,5,1.0
120.0,2016.0,5.0,0,1,0,1,1,0,4G,3020.0,0,0,Meizu - M3s,720.0,1280.0,32.0,3.0,13,1.0,5,1.0
130.0,2016.0,5.0,0,1,0,1,1,0,4G,2870.0,0,0,Meizu - M3,720.0,1280.0,32.0,3.0,13,1.0,5,1.0
410.0,2016.0,5.2,1,0,0,1,1,1,4G,2560.0,0,0,Meizu - Pro 6,1080.0,1920.0,32.0,4.0,21,1.0,5,1.0
180.0,2016.0,5.5,0,1,0,1,1,0,4G,4100.0,0,0,Meizu - M3 Note,1080.0,1920.0,32.0,3.0,13,1.0,5,1.0
170.0,2015.0,5.5,0,1,0,1,1,0,4G,3140.0,0,0,Meizu - M1 Metal,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
390.0,2015.0,5.7,1,1,0,1,1,1,4G,3050.0,0,0,Meizu - PRO 5,1080.0,1920.0,32.0,3.0,21,1.0,5,1.0
130.0,2015.0,5.0,0,1,0,1,1,0,4G,2500.0,0,0,Meizu - M2,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
210.0,2015.0,5.5,1,0,0,1,1,0,4G,3150.0,0,0,Meizu - MX5,1080.0,1920.0,16.0,3.0,20.7,1.0,5,1.0
200.0,2015.0,5.5,0,1,0,1,1,0,4G,3100.0,0,0,Meizu - M2 Note,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
130.0,2014.0,5.5,0,0,0,1,1,0,4G,3140.0,0,0,Meizu - M1 Note,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
100.0,2015.0,5.0,0,1,0,1,1,0,4G,2500.0,0,0,Meizu - M1,768.0,1280.0,8.0,1.0,13,1.0,5,1.0
400.0,2014.0,5.5,0,0,0,1,1,1,4G,3350.0,0,0,Meizu - MX4 Pro,1536.0,2560.0,16.0,3.0,20.7,1.0,5,1.0
340.0,2014.0,5.36,0,0,0,1,1,0,4G,3100.0,0,0,Meizu - MX4,1152.0,1920.0,16.0,2.0,20.7,1.0,2,1.0
370.0,2013.0,5.1,0,0,0,1,1,1,3G,2400.0,0,0,Meizu - MX3,1080.0,1800.0,16.0,2.0,8,1.0,2,1.0
310.0,2012.0,4.4,0,0,0,1,0,0,3G,1800.0,0,0,Meizu - MX2,800.0,1280.0,16.0,2.0,8,1.0,1.2,1.0
310.0,2012.0,4.0,0,0,0,1,0,0,3G,1700.0,0,0,Meizu - MX 4-core,640.0,960.0,32.0,1.0,8,1.0,0.3,1.0
270.0,2011.0,4.0,0,0,1,1,0,0,3G,1600.0,0,0,Meizu - MX,640.0,960.0,16.0,1.0,8,1.0,0.3,1.0
110.66655102115374,2018.0,6.19,0,1,0,1,1,0,4G,4000.0,0,0,Micromax - Infinity N12,720.0,1500.0,32.0,3.0,13,2.0,16,1.0
99.59989591903836,2018.0,6.19,0,1,0,1,1,0,4G,4000.0,0,0,Micromax - Infinity N11,720.0,1500.0,32.0,2.0,13,2.0,8,1.0
59.759937551423015,2018.0,5.45,0,1,0,1,0,0,4G,5000.0,0,0,Micromax - Bharat 5 Infinity,720.0,1440.0,16.0,1.0,5,1.0,5,1.0
77.46658571480762,2018.0,5.7,0,1,0,1,0,0,4G,3000.0,0,0,Micromax - Canvas 1 2018,720.0,1440.0,16.0,2.0,8,1.0,5,1.0
94.06656836798068,2018.0,5.45,0,1,0,1,0,0,4G,2500.0,0,0,Micromax - Canvas Infinity Life,720.0,1440.0,16.0,2.0,13,1.0,8,1.0
79.67991673523069,2018.0,5.2,0,1,0,1,0,0,4G,5000.0,0,0,Micromax - Bharat 5 Plus,720.0,1280.0,16.0,2.0,8,1.0,5,1.0
63.079934082057626,2017.0,5.2,0,1,0,1,0,0,4G,5000.0,0,0,Micromax - Bharat 5,720.0,1280.0,16.0,1.0,5,1.0,5,1.0
210.2664469401921,2017.0,5.2,0,1,0,1,0,0,4G,2730.0,0,0,Micromax - Dual 4 E4816,1080.0,1920.0,64.0,4.0,13,1.0,13,1.0
132.7998612253845,2017.0,5.0,0,1,0,1,0,0,4G,3000.0,0,0,Micromax - Canvas Selfie 3 Q460,1080.0,1920.0,32.0,3.0,13,1.0,16,1.0
55.33327551057687,2017.0,5.0,0,1,0,1,0,0,4G,2500.0,0,0,Micromax - Bharat 4 Q440,720.0,1280.0,16.0,3.0,5,1.0,5,1.0
110.66655102115374,2017.0,5.7,0,1,0,1,0,0,4G,2980.0,0,0,Micromax - Canvas Infinity,720.0,1440.0,32.0,3.0,13,1.0,16,1.0
110.66655102115374,2017.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,Micromax - Evok Dual Note E4815,1080.0,1920.0,32.0,3.0,13,2.0,5,1.0
132.7998612253845,2017.0,5.0,0,1,0,1,0,0,4G,3050.0,0,0,Micromax - Canvas 2 Q4310,720.0,1280.0,16.0,3.0,13,1.0,5,1.0
140.0,2017.0,5.5,0,1,0,1,0,0,4G,4000.0,0,0,Micromax - Canvas Evok Note E453,1080.0,1920.0,32.0,3.0,13,1.0,5,1.0
360.0,2017.0,5.5,1,1,0,1,0,0,4G,3200.0,0,0,Micromax - Dual 5,1080.0,1920.0,128.0,4.0,13,1.0,13,1.0
100.0,2017.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,Micromax - Vdeo 5,720.0,1280.0,8.0,1.0,8,1.0,5,1.0
100.0,2016.0,6.0,0,1,0,1,0,0,4G,3000.0,0,0,Micromax - Canvas Mega 2 Q426,540.0,960.0,8.0,1.0,8,1.0,5,1.0
70.0,2016.0,5.5,0,1,0,1,0,0,3G,2500.0,0,0,Micromax - Canvas Spark 3 Q385,720.0,1280.0,8.0,1.0,8,1.0,5,1.0
80.0,2016.0,5.5,0,1,1,1,0,0,3G,2500.0,0,0,Micromax - Canvas Fire 5 Q386,720.0,1280.0,16.0,1.0,8,1.0,5,1.0
180.0,2016.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,Micromax - Canvas 6 Pro E484,1080.0,1920.0,16.0,4.0,13,1.0,5,1.0
90.0,2016.0,5.5,0,1,0,1,1,0,4G,3000.0,0,0,Micromax - Canvas 6,1080.0,1920.0,32.0,3.0,13,1.0,8,1.0
130.0,2015.0,5.0,0,1,0,1,0,0,4G,2100.0,0,0,Micromax - Canvas Pulse 4G E451,720.0,1280.0,16.0,3.0,13,1.0,5,1.0
90.0,2015.0,4.7,0,1,1,1,0,0,4G,2000.0,0,0,Micromax - Canvas Fire 4G Plus Q412,720.0,1280.0,8.0,1.0,8,1.0,5,1.0
120.0,2015.0,5.0,0,1,0,1,0,0,3G,2500.0,0,0,Micromax - Canvas Nitro 3 E352,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
60.0,2015.0,5.0,0,1,0,1,0,0,4G,2000.0,0,0,Micromax - Canvas Xpress 4G Q413,720.0,1280.0,16.0,2.0,8,1.0,2,1.0
170.0,2015.0,5.2,0,1,0,1,0,0,4G,2900.0,0,0,Micromax - Canvas 5 E481,1080.0,1920.0,16.0,3.0,13,1.0,5,1.0
150.0,2015.0,5.5,0,1,0,1,0,0,3G,2820.0,0,0,Micromax - Canvas Mega E353,720.0,1280.0,8.0,1.0,13,1.0,5,1.0
90.0,2015.0,5.0,0,1,0,1,0,0,3G,2500.0,0,0,Micromax - Canvas Xpress 2 E313,720.0,1280.0,8.0,1.0,13,1.0,2,1.0
120.0,2015.0,5.0,0,1,0,1,0,0,3G,2800.0,0,0,Micromax - Canvas Selfie Lens Q345,720.0,1280.0,8.0,1.0,8,1.0,5,1.0
230.0,2015.0,5.0,1,1,0,1,0,0,4G,2260.0,0,0,Micromax - Canvas Knight 2 E471,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
150.0,2015.0,5.0,0,1,0,1,0,0,3G,2400.0,0,0,Micromax - Canvas Nitro 2 E311,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
130.0,2015.0,5.0,0,1,0,1,0,0,3G,3000.0,0,0,Micromax - Canvas Juice 2 AQ5001,720.0,1280.0,8.0,2.0,8,1.0,2,1.0
90.0,2015.0,7.0,0,1,0,1,0,0,3G,3200.0,0,0,Micromax - Canvas Tab P470,600.0,1024.0,8.0,1.0,5,1.0,0.3,1.0
240.0,2014.0,4.7,0,1,0,1,0,0,3G,2300.0,0,0,Micromax - Canvas Selfie A255,720.0,1280.0,16.0,2.0,13,1.0,13,1.0
150.0,2015.0,5.0,1,1,0,1,0,0,3G,3000.0,0,0,Micromax - Canvas Hue,720.0,1280.0,8.0,1.0,8,1.0,2,1.0
150.0,2014.0,4.7,0,1,0,1,0,0,3G,2000.0,0,0,Micromax - A290 Canvas Knight Cameo,720.0,1280.0,8.0,1.0,8,1.0,5,1.0
170.0,2014.0,5.0,0,1,0,1,0,0,3G,2500.0,0,0,Micromax - A310 Canvas Nitro,720.0,1280.0,8.0,2.0,13,1.0,5,1.0
140.0,2014.0,5.5,0,1,0,1,0,0,3G,2350.0,0,0,Micromax - A108 Canvas L,540.0,960.0,8.0,1.0,8,1.0,2,1.0
300.0,2014.0,5.5,0,0,0,1,0,0,3G,2300.0,0,0,Micromax - A300 Canvas Gold,1080.0,1920.0,32.0,2.0,16,1.0,5,1.0
190.0,2014.0,5.0,0,1,0,1,0,0,3G,1900.0,0,0,Micromax - A114R Canvas Beat,540.0,960.0,4.0,1.0,8,1.0,2,1.0
240.0,2014.0,5.0,0,0,0,1,0,0,3G,2350.0,0,0,Micromax - A350 Canvas Knight,1080.0,1920.0,32.0,2.0,16,1.0,8,1.0
170.0,2014.0,6.0,0,1,0,1,0,0,3G,2450.0,0,0,Micromax - A119 Canvas XL,540.0,960.0,4.0,2.0,8,1.0,5,1.0
150.0,2013.0,5.0,0,1,0,1,0,0,3G,2000.0,0,0,Micromax - A114 Canvas 2.2,540.0,960.0,4.0,2.0,8,1.0,2,1.0
180.0,2013.0,5.0,0,1,0,1,0,0,3G,2000.0,0,0,Micromax - A117 Canvas Magnus,720.0,1280.0,4.0,2.0,12,1.0,2,1.0
240.0,2013.0,5.0,0,0,0,1,0,0,3G,2000.0,0,0,Micromax - Canvas Turbo,1080.0,1920.0,16.0,12.0,13,1.0,5,1.0
230.0,2013.0,5.7,0,0,0,1,0,0,3G,2600.0,0,0,Micromax - A240 Canvas Doodle 2,720.0,1280.0,16.0,13.0,12,1.0,5,1.0
230.0,2013.0,5.0,0,1,0,1,0,0,3G,2000.0,0,0,Micromax - Canvas 4 A210,720.0,1280.0,16.0,10.0,13,1.0,5,1.0
230.0,2013.0,5.0,0,1,0,1,0,0,3G,2000.0,0,0,Micromax - A116 Canvas HD,720.0,1280.0,4.0,1.77,8,1.0,2,1.0
150.0,2016.0,5.0,1,1,0,1,0,1,4G,2000.0,0,0,Microsoft - Lumia 650,720.0,1280.0,16.0,1.0,8,1.0,5,1.0
90.0,2015.0,4.7,0,1,0,1,0,0,4G,2100.0,0,0,Microsoft - Lumia 550,720.0,1280.0,8.0,1.0,5,1.0,2,1.0
100.0,2015.0,5.0,0,1,0,1,0,0,3G,2200.0,0,0,Microsoft - Lumia 540 Dual SIM,720.0,1280.0,8.0,1.0,8,1.0,5,1.0
170.0,2015.0,5.0,0,1,0,1,0,0,3G,2500.0,0,0,Microsoft - Lumia 640 Dual SIM,720.0,1280.0,8.0,1.0,8,1.0,1,1.0
300.0,2019.0,6.2,0,1,1,1,1,1,4G,3000.0,0,1,Motorola - Moto G7 Plus,1080.0,2270.0,64.0,4.0,16,2.0,12,1.0
250.0,2019.0,6.2,0,1,0,1,1,1,4G,3000.0,0,1,Motorola - Moto G7,1080.0,2270.0,64.0,4.0,12,2.0,8,1.0
210.0,2019.0,6.2,0,1,0,1,0,1,4G,5000.0,0,1,Motorola - Moto G7 Power,720.0,1570.0,64.0,4.0,12,1.0,8,1.0
150.0,2019.0,5.7,0,1,0,1,0,0,4G,3000.0,0,1,Motorola - Moto G7 Play,720.0,1512.0,32.0,2.0,13,1.0,8,1.0
220.0,2018.0,5.9,0,1,0,1,1,1,4G,3000.0,0,1,Motorola - One (P30 Play),720.0,1520.0,64.0,4.0,13,2.0,8,1.0
270.0,2018.0,6.2,0,1,0,1,1,0,4G,5000.0,0,1,Motorola - One Power (P30 Note),1080.0,2246.0,64.0,4.0,16,2.0,12,1.0
160.0,2018.0,6.0,0,1,0,1,1,0,4G,5000.0,0,0,Motorola - Moto E5 Plus,720.0,1440.0,32.0,3.0,12,1.0,5,1.0
150.0,2018.0,5.7,0,1,0,1,0,1,4G,4000.0,0,0,Motorola - Moto E5,720.0,1440.0,16.0,2.0,13,1.0,5,1.0
150.0,2018.0,5.7,0,1,0,1,1,1,4G,4000.0,0,1,Motorola - Moto G6 Play,720.0,1440.0,32.0,3.0,13,1.0,5,1.0
320.0,2018.0,6.2,0,1,0,1,1,0,4G,3000.0,0,1,Motorola - P30,1080.0,2246.0,64.0,6.0,16,2.0,12,1.0
260.0,2018.0,5.9,0,1,0,1,1,1,4G,3200.0,0,1,Motorola - Moto G6 Plus,1080.0,2160.0,64.0,4.0,12,2.0,8,1.0
180.0,2018.0,5.7,0,1,0,1,1,1,4G,3000.0,0,1,Motorola - Moto G6,1080.0,2160.0,64.0,4.0,12,2.0,8,1.0
200.0,2017.0,5.2,0,1,0,1,1,1,4G,3000.0,0,1,Motorola - Moto X4,1080.0,1920.0,64.0,4.0,12,2.0,16,1.0
160.0,2017.0,5.5,0,1,0,1,1,1,4G,3000.0,0,1,Motorola - Moto G5S Plus,1080.0,1920.0,64.0,4.0,13,1.0,8,1.0
150.0,2017.0,5.2,0,1,0,1,1,0,4G,3000.0,0,1,Motorola - Moto G5S,1080.0,1920.0,32.0,3.0,16,1.0,5,1.0
320.0,2017.0,5.5,1,1,0,0,1,1,4G,2730.0,0,1,Motorola - Moto Z2 Force,1440.0,2560.0,64.0,6.0,12,1.0,5,1.0
110.0,2017.0,5.5,0,1,0,1,0,1,4G,5000.0,0,0,Motorola - Moto E4 Plus,720.0,1280.0,16.0,3.0,13,1.0,5,1.0
196.2332718221973,2017.0,5.5,0,1,0,1,1,0,4G,5000.0,0,0,Motorola - Moto E4 Plus (USA),720.0,1280.0,16.0,2.0,13,1.0,5,1.0
150.0,2017.0,5.0,0,1,0,1,0,1,4G,2800.0,0,0,Motorola - Moto E4,720.0,1280.0,16.0,2.0,8,1.0,5,1.0
141.72402964936472,2017.0,5.0,0,1,0,1,1,0,4G,2800.0,0,0,Motorola - Moto E4 (USA),720.0,1280.0,16.0,2.0,8,1.0,5,1.0
230.0,2017.0,5.5,1,1,0,1,1,1,4G,3000.0,0,1,Motorola - Moto Z2 Play,1080.0,1920.0,64.0,4.0,12,1.0,5,1.0
120.0,2017.0,5.0,0,1,0,1,0,0,4G,4000.0,0,0,Motorola - Moto C Plus,720.0,1280.0,16.0,1.0,8,1.0,2,1.0
240.0,2017.0,5.2,0,1,0,1,1,1,4G,3000.0,0,1,Motorola - Moto G5 Plus,1080.0,1920.0,32.0,2.0,12,1.0,5,1.0
150.0,2017.0,5.0,0,1,0,1,1,0,4G,2800.0,0,0,Motorola - Moto G5,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
190.0,2016.0,5.5,0,1,0,1,1,0,4G,3050.0,0,0,Motorola - Moto M,1080.0,1920.0,64.0,4.0,16,1.0,8,1.0
220.0,2016.0,5.5,1,1,0,1,1,1,4G,3510.0,0,1,Motorola - Moto Z Play,1080.0,1920.0,32.0,3.0,16,1.0,5,1.0
100.0,2016.0,5.0,0,1,0,1,0,0,4G,2800.0,0,0,Motorola - Moto E3,720.0,1280.0,8.0,1.0,8,1.0,5,1.0
270.0,2016.0,5.5,1,1,0,0,1,1,4G,3500.0,0,0,Motorola - Moto Z Force,1440.0,2560.0,32.0,4.0,21,1.0,5,1.0
220.0,2016.0,5.5,1,1,0,0,1,1,4G,2600.0,0,0,Motorola - Moto Z,1440.0,2560.0,32.0,4.0,13,1.0,5,1.0
160.0,2016.0,5.5,0,1,0,1,1,0,4G,3000.0,0,0,Motorola - Moto G4 Plus,1080.0,1920.0,64.0,4.0,16,1.0,5,1.0
130.0,2016.0,5.0,0,1,0,1,0,1,4G,2800.0,0,0,Motorola - Moto G4 Play,720.0,1280.0,8.0,1.0,8,1.0,5,1.0
280.0,2015.0,5.0,0,1,0,1,0,0,4G,2470.0,0,1,Motorola - Moto G Turbo,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
260.0,2015.0,5.7,0,1,1,1,1,1,4G,3000.0,0,1,Motorola - Moto X Style,1440.0,2560.0,16.0,3.0,21,1.0,5,1.0
300.0,2014.0,5.2,1,0,0,1,1,1,4G,3900.0,1,1,Motorola - Moto Maxx,1440.0,2560.0,64.0,3.0,21,1.0,2,1.0
290.0,2014.0,5.2,1,0,0,1,1,1,4G,3900.0,1,1,Motorola - DROID Turbo,1440.0,2560.0,32.0,3.0,21,1.0,2,1.0
420.0,2014.0,5.96,1,0,1,1,1,1,4G,3220.0,1,1,Motorola - Nexus 6,1440.0,2560.0,32.0,3.0,13,1.0,2,1.0
320.0,2014.0,5.2,1,0,0,1,1,1,4G,2300.0,0,1,Motorola - Moto X (2nd Gen),1080.0,1920.0,16.0,2.0,13,1.0,2,1.0
160.0,2014.0,4.5,0,1,0,1,0,0,4G,2070.0,0,0,Motorola - Moto G 4G,720.0,1280.0,8.0,1.0,5,1.0,1.3,1.0
240.0,2014.0,4.3,1,1,0,1,1,0,4G,2000.0,0,1,Motorola - Luge,540.0,960.0,8.0,1.0,8,1.0,0.3,1.0
250.0,2013.0,4.7,1,0,0,1,1,1,4G,2200.0,0,0,Motorola - Moto X,720.0,1280.0,16.0,2.0,10,1.0,2,1.0
250.0,2013.0,5.0,1,0,0,1,1,1,4G,2130.0,0,1,Motorola - DROID Ultra,720.0,1280.0,16.0,2.0,10,1.0,2,1.0
220.0,2013.0,5.0,1,0,0,1,1,1,4G,3500.0,0,1,Motorola - DROID Maxx,720.0,1280.0,16.0,2.0,10,1.0,2,1.0
180.0,2013.0,4.3,0,0,0,1,1,1,4G,2000.0,1,1,Motorola - DROID Mini,720.0,1280.0,16.0,2.0,10,1.0,2,1.0
250.0,2012.0,4.3,1,1,0,1,1,1,4G,2000.0,0,1,Motorola - Electrify M XT905,540.0,960.0,8.0,5.0,8,1.0,0.3,1.0
180.0,2012.0,4.3,1,1,0,1,1,1,3G,2000.0,0,1,Motorola - RAZR i XT890,540.0,960.0,8.0,5.0,8,1.0,0.3,1.0
270.0,2012.0,4.7,1,1,0,1,1,1,4G,3300.0,0,1,Motorola - DROID RAZR MAXX HD,720.0,1280.0,16.0,26.0,8,1.0,1.3,1.0
250.0,2012.0,4.7,1,1,0,1,1,1,4G,2530.0,0,1,Motorola - DROID RAZR HD,720.0,1280.0,16.0,12.0,8,1.0,1.3,1.0
250.0,2012.0,4.7,1,1,0,1,1,1,4G,2500.0,0,1,Motorola - RAZR HD XT925,720.0,1280.0,16.0,12.0,8,1.0,1.3,1.0
250.0,2012.0,4.3,1,1,0,1,1,1,4G,2000.0,0,1,Motorola - DROID RAZR M,540.0,960.0,8.0,1.0,8,1.0,0.3,1.0
250.0,2012.0,4.3,1,1,0,1,1,1,4G,2000.0,0,1,Motorola - RAZR M XT905,540.0,960.0,8.0,4.0,8,1.0,0.3,1.0
260.0,2012.0,4.3,0,1,0,1,0,0,3G,1780.0,0,1,Motorola - Electrify 2 XT881,540.0,960.0,8.0,1.0,8,1.0,0.3,1.0
220.0,2012.0,4.5,0,1,0,1,1,0,4G,1780.0,0,1,Motorola - ATRIX HD MB886,720.0,1280.0,8.0,1.0,8,1.0,1.3,1.0
210.0,2012.0,4.3,0,1,0,1,0,0,3G,1750.0,0,0,Motorola - RAZR V XT885,540.0,960.0,4.0,1.0,8,1.0,0.3,1.0
210.0,2012.0,4.3,0,1,0,1,0,0,3G,1780.0,0,0,Motorola - RAZR V XT889,540.0,960.0,4.0,1.0,8,1.0,0.3,1.0
230.0,2012.0,4.3,1,1,0,1,0,0,3G,3300.0,0,1,Motorola - RAZR MAXX,540.0,960.0,16.0,1.0,8,1.0,1.3,1.0
260.0,2012.0,4.0,0,1,0,1,0,0,4G,1785.0,0,0,Motorola - DROID 4 XT894,540.0,960.0,16.0,1.0,8,1.0,1.3,1.0
260.0,2012.0,4.3,1,1,0,1,0,0,4G,3300.0,0,1,Motorola - DROID RAZR MAXX,540.0,960.0,8.0,1.0,8,1.0,1.3,1.0
