misc_price,launch_announced,display_size,has_oled_display,has_memory_card_slot,has_stereo_speakers,has_3.5mm_jack,has_wlan_5ghz,has_nfc,network_technology,battery,has_wireless_charging,is_waterproof,display_width,display_height,memory_rom_gb,memory_ram_gb,main_camera_resolution,num_main_camera,selfie_camera_resolution,num_selfie_camera
3,2019.0,6.7,1,1,0,1,1,1,4G,4500.0,0,0,1080.0,2400.0,128.0,6.0,64.0,4.0,32.0,1.0
3,2019.0,6.21,1,1,1,1,1,1,4G,3550.0,1,1,1080.0,2248.0,64.0,6.0,12.0,3.0,8.0,2.0
3,2019.0,6.7,1,1,0,1,1,1,4G,4500.0,0,0,1080.0,2400.0,128.0,6.0,64.0,3.0,32.0,1.0
3,2019.0,6.24,0,1,0,1,1,0,4G,3000.0,0,1,1080.0,2270.0,64.0,4.0,16.0,2.0,12.0,1.0
3,2019.0,6.39,1,0,0,0,1,1,4G,3500.0,0,0,1080.0,2340.0,128.0,8.0,48.0,4.0,32.0,1.0
3,2019.0,6.57,0,0,0,1,1,1,4G,4100.0,0,0,1080.0,2400.0,128.0,8.0,40.0,3.0,32.0,2.0
3,2019.0,6.26,0,0,0,0,1,1,4G,4000.0,0,0,1080.0,2340.0,128.0,8.0,48.0,4.0,32.0,1.0
3,2019.0,6.5,1,1,0,1,1,1,4G,4000.0,0,0,1080.0,2400.0,128.0,8.0,48.0,4.0,16.0,1.0
3,2019.0,6.39,1,1,0,1,1,1,5G,4000.0,0,0,1080.0,2340.0,128.0,6.0,48.0,4.0,32.0,1.0
3,2019.0,6.1,0,1,0,1,1,1,4G,3000.0,0,1,1440.0,3120.0,64.0,4.0,16.0,1.0,8.0,1.0
3,2019.0,6.4,1,0,0,1,1,1,4G,3765.0,0,0,1080.0,2340.0,256.0,6.0,48.0,2.0,16.0,1.0
3,2019.0,6.41,1,0,0,1,1,1,4G,4000.0,0,0,1080.0,2340.0,256.0,8.0,12.0,2.0,12.0,1.0
3,2019.0,6.41,1,0,0,1,1,1,4G,4500.0,0,0,1080.0,2340.0,128.0,8.0,48.0,3.0,12.0,1.0
3,2019.0,6.47,1,0,0,1,1,1,4G,5260.0,0,0,1080.0,2340.0,128.0,6.0,108.0,5.0,32.0,1.0
3,2019.0,6.0,1,1,1,0,1,1,4G,3930.0,0,0,1080.0,2160.0,128.0,6.0,12.0,2.0,24.0,2.0
3,2019.0,6.2,1,0,0,0,1,1,4G,3600.0,0,0,1080.0,2232.0,128.0,6.0,48.0,2.0,20.0,1.0
3,2019.0,6.44,1,0,0,1,1,1,5G,4350.0,0,0,1080.0,2400.0,128.0,8.0,64.0,4.0,32.0,1.0
3,2019.0,6.7,1,1,0,1,1,1,4G,4500.0,0,0,1080.0,2400.0,128.0,6.0,32.0,3.0,32.0,1.0
3,2019.0,6.5,0,1,0,1,1,1,4G,3000.0,0,0,1080.0,2520.0,64.0,4.0,12.0,2.0,8.0,1.0
3,2019.0,6.4,1,0,0,1,1,1,5G,4025.0,0,0,1080.0,2400.0,128.0,8.0,64.0,4.0,32.0,1.0
3,2019.0,5.65,0,1,0,1,1,1,4G,3100.0,0,1,720.0,1440.0,64.0,4.0,12.0,1.0,8.0,1.0
3,2019.0,6.3,0,1,0,0,1,1,4G,5500.0,1,1,1080.0,2340.0,128.0,8.0,48.0,3.0,16.0,1.0
3,2019.0,6.39,1,0,0,1,1,1,4G,4000.0,0,0,1080.0,2340.0,128.0,8.0,48.0,3.0,20.0,1.0
3,2019.0,6.39,1,0,1,0,1,0,4G,4000.0,0,0,1080.0,2340.0,256.0,8.0,48.0,2.0,20.0,1.0
3,2019.0,6.39,1,0,0,0,1,1,4G,3300.0,1,0,1080.0,2340.0,64.0,6.0,48.0,3.0,20.0,1.0
3,2019.0,6.47,1,1,1,0,1,1,4G,4000.0,1,0,1080.0,2340.0,128.0,6.0,48.0,3.0,20.0,1.0
3,2019.0,6.39,1,1,0,1,1,1,4G,4000.0,0,0,1080.0,2340.0,256.0,8.0,48.0,3.0,16.0,1.0
3,2019.0,6.39,1,0,1,0,1,0,4G,4000.0,0,0,1080.0,2340.0,128.0,8.0,48.0,2.0,20.0,1.0
3,2019.0,6.57,0,0,0,0,1,1,5G,4100.0,1,0,1080.0,2400.0,128.0,8.0,40.0,3.0,32.0,2.0
3,2019.0,6.41,1,0,0,1,1,1,5G,4500.0,0,0,1080.0,2340.0,128.0,8.0,48.0,3.0,12.0,1.0
3,2019.0,6.39,1,0,0,0,1,1,4G,4000.0,1,0,1080.0,2340.0,128.0,8.0,48.0,3.0,20.0,1.0
3,2019.0,6.65,1,0,1,1,1,0,4G,5000.0,0,0,1080.0,2340.0,64.0,6.0,48.0,1.0,16.0,1.0
3,2019.0,6.39,1,0,0,0,1,1,4G,3500.0,0,0,1080.0,2340.0,128.0,8.0,16.0,3.0,16.0,2.0
3,2019.0,6.47,1,0,0,1,1,1,4G,5260.0,0,0,1080.0,2340.0,256.0,8.0,108.0,5.0,32.0,1.0
3,2019.0,5.7,1,0,1,0,1,1,4G,2800.0,1,1,1080.0,2280.0,64.0,6.0,12.2,2.0,8.0,2.0
3,2019.0,6.39,1,1,0,1,1,0,4G,4000.0,0,0,1080.0,2340.0,128.0,6.0,48.0,4.0,32.0,1.0
3,2019.0,6.55,1,0,1,0,1,1,4G,3800.0,0,0,1080.0,2400.0,128.0,8.0,48.0,3.0,16.0,1.0
3,2019.0,6.7,1,0,0,1,1,1,4G,4000.0,0,0,1080.0,2460.0,256.0,8.0,48.0,3.0,32.0,1.0
3,2019.0,6.39,1,0,0,0,1,1,4G,3300.0,1,0,1080.0,2340.0,256.0,8.0,48.0,3.0,20.0,1.0
3,2019.0,6.62,1,0,1,1,1,1,4G,4200.0,1,1,1080.0,2340.0,128.0,6.0,40.0,3.0,24.0,2.0
3,2019.0,6.1,1,1,1,0,1,1,4G,3140.0,0,1,1080.0,2520.0,128.0,6.0,12.0,3.0,8.0,1.0
3,2019.0,6.6,1,1,0,0,1,1,4G,4065.0,0,0,1080.0,2340.0,256.0,6.0,48.0,3.0,16.0,1.0
3,2019.0,6.44,1,0,0,1,1,1,4G,4100.0,0,0,1080.0,2400.0,128.0,8.0,48.0,4.0,32.0,2.0
3,2019.0,6.4,1,1,1,1,1,1,4G,4000.0,1,1,1080.0,2340.0,128.0,6.0,12.0,2.0,32.0,1.0
3,2019.0,6.3,1,0,1,0,1,1,4G,3700.0,1,1,1440.0,3040.0,64.0,6.0,12.2,2.0,8.0,2.0
3,2019.0,6.2,1,0,1,0,1,1,4G,3130.0,0,1,1440.0,2992.0,128.0,6.0,22.6,1.0,8.0,1.0
3,2019.0,6.39,1,0,0,0,1,1,4G,3800.0,1,0,1080.0,2340.0,64.0,6.0,12.0,2.0,24.0,2.0
3,2019.0,6.1,1,1,0,1,1,1,4G,3500.0,1,1,1440.0,3120.0,128.0,6.0,12.0,2.0,8.0,2.0
3,2019.0,5.99,1,0,0,0,1,1,4G,3320.0,1,1,1440.0,2880.0,128.0,6.0,12.0,5.0,20.0,1.0
3,2019.0,6.39,1,0,0,0,1,1,5G,4000.0,1,0,1080.0,2340.0,128.0,8.0,48.0,3.0,20.0,1.0
3,2019.0,6.89,1,0,0,1,1,0,4G,4500.0,0,0,1080.0,2256.0,128.0,8.0,64.0,3.0,16.0,1.0
3,2019.0,6.62,1,0,1,1,1,1,5G,4200.0,1,1,1080.0,2340.0,128.0,6.0,40.0,3.0,24.0,2.0
3,2019.0,6.5,1,0,1,1,1,1,4G,4000.0,0,0,1080.0,2400.0,128.0,8.0,48.0,4.0,16.0,1.0
3,2019.0,6.3,1,0,1,0,1,1,4G,3500.0,1,1,1080.0,2280.0,256.0,8.0,12.0,3.0,10.0,1.0
3,2019.0,6.67,1,0,1,0,1,1,4G,4085.0,0,0,1440.0,3120.0,256.0,8.0,48.0,3.0,16.0,1.0
3,2019.0,6.1,1,0,0,1,1,1,4G,3650.0,0,1,1080.0,2340.0,64.0,8.0,40.0,3.0,32.0,1.0
3,2019.0,5.8,1,1,1,1,1,1,4G,3100.0,1,1,1080.0,2280.0,256.0,8.0,12.0,2.0,10.0,1.0
3,2019.0,7.2,1,0,1,0,1,1,5G,4200.0,0,1,1080.0,2244.0,256.0,8.0,40.0,3.0,24.0,1.0
3,2019.0,6.1,0,0,1,0,1,1,4G,3110.0,1,1,828.0,1792.0,64.0,4.0,12.0,2.0,12.0,2.0
3,2019.0,6.89,1,0,0,1,1,0,5G,4500.0,0,0,1080.0,2256.0,256.0,8.0,64.0,3.0,16.0,1.0
3,2019.0,6.5,1,0,1,0,1,1,5G,4025.0,0,0,1080.0,2400.0,128.0,8.0,48.0,4.0,32.0,1.0
3,2019.0,6.1,1,1,1,1,1,1,4G,3400.0,1,1,1440.0,3040.0,128.0,8.0,12.0,3.0,10.0,1.0
3,2019.0,6.8,1,1,1,0,1,1,4G,4300.0,1,1,1440.0,3040.0,256.0,12.0,12.0,4.0,10.0,1.0
3,2019.0,6.53,1,0,0,0,1,1,4G,4500.0,1,1,1176.0,2400.0,128.0,8.0,40.0,4.0,32.0,2.0
3,2019.0,6.67,1,0,1,0,1,1,5G,4085.0,0,0,1440.0,3120.0,256.0,12.0,48.0,3.0,16.0,1.0
3,2019.0,6.67,1,0,1,0,1,1,5G,4000.0,0,0,1440.0,3120.0,128.0,6.0,48.0,3.0,16.0,1.0
3,2019.0,6.65,1,0,1,1,1,0,4G,5000.0,0,0,1080.0,2340.0,128.0,8.0,48.0,1.0,16.0,1.0
3,2019.0,6.6,1,1,1,0,1,1,5G,4065.0,0,0,1080.0,2340.0,256.0,8.0,48.0,3.0,16.0,1.0
3,2019.0,6.47,1,0,0,0,1,1,4G,4200.0,1,1,1080.0,2340.0,128.0,8.0,40.0,4.0,32.0,1.0
3,2019.0,6.47,1,1,1,0,1,1,5G,4000.0,1,0,1080.0,2340.0,128.0,6.0,48.0,3.0,20.0,1.0
3,2019.0,6.8,1,1,1,0,1,1,5G,4300.0,1,1,1440.0,3040.0,256.0,12.0,12.0,4.0,10.0,1.0
3,2019.0,6.53,1,0,0,0,1,1,5G,4500.0,1,1,1176.0,2400.0,128.0,8.0,40.0,4.0,32.0,2.0
3,2019.0,6.4,1,1,1,1,1,1,4G,4000.0,1,1,1440.0,3120.0,128.0,6.0,12.0,3.0,8.0,2.0
3,2019.0,6.7,1,1,0,0,1,1,5G,4500.0,0,0,1080.0,2400.0,128.0,6.0,48.0,3.0,32.0,1.0
3,2019.0,6.5,1,1,1,0,1,1,4G,3330.0,0,1,1644.0,3840.0,64.0,6.0,12.0,3.0,8.0,1.0
3,2019.0,5.1,0,1,1,1,1,1,4G,4500.0,0,1,1440.0,2560.0,64.0,4.0,12.0,1.0,8.0,1.0
3,2019.0,5.8,1,0,1,0,1,1,4G,3046.0,1,1,1125.0,2436.0,64.0,4.0,12.0,3.0,12.0,2.0
3,2019.0,6.4,1,1,1,1,1,1,4G,4100.0,1,1,1440.0,3040.0,1.0,12.0,12.0,3.0,10.0,2.0
3,2019.0,6.4,1,1,1,1,1,1,5G,4000.0,1,1,1080.0,2340.0,256.0,8.0,12.0,2.0,32.0,1.0
3,2019.0,6.3,1,0,1,0,1,1,5G,3500.0,1,1,1080.0,2280.0,256.0,12.0,12.0,3.0,10.0,1.0
3,2019.0,6.5,1,0,1,0,1,1,4G,3969.0,1,1,1242.0,2688.0,64.0,4.0,12.0,3.0,12.0,2.0
3,2019.0,6.59,1,0,1,1,1,1,4G,6000.0,0,0,1080.0,2340.0,128.0,8.0,48.0,2.0,24.0,1.0
3,2019.0,6.2,1,0,0,0,1,1,4G,2510.0,0,1,876.0,2142.0,128.0,6.0,16.0,2.0,5.0,1.0
3,2019.0,7.3,1,0,1,0,1,1,5G,4235.0,1,0,1536.0,2152.0,512.0,12.0,12.0,3.0,10.0,2.0
3,2019.0,6.53,1,0,1,0,1,1,5G,4500.0,1,1,1176.0,2400.0,512.0,12.0,40.0,4.0,32.0,2.0
3,2019.0,7.3,1,0,1,0,1,1,4G,4380.0,1,0,1536.0,2152.0,512.0,12.0,12.0,3.0,10.0,2.0
0,2018.0,5.2,0,1,0,1,1,0,4G,2800.0,0,1,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
0,2018.0,5.0,0,1,0,1,0,0,4G,2500.0,0,0,720.0,1280.0,16.0,1.0,5.0,1.0,5.0,1.0
0,2018.0,5.0,0,1,0,1,0,0,4G,2300.0,0,0,720.0,1280.0,16.0,1.0,8.0,1.0,5.0,1.0
0,2018.0,5.0,0,1,0,1,0,0,4G,2200.0,0,0,720.0,1280.0,16.0,1.0,8.0,1.0,5.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,5000.0,0,0,720.0,1440.0,16.0,1.0,5.0,1.0,5.0,1.0
0,2018.0,5.45,0,1,0,1,1,0,4G,3000.0,0,0,720.0,1440.0,16.0,1.0,8.0,1.0,5.0,1.0
0,2018.0,5.0,0,1,0,1,1,0,4G,2410.0,0,0,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
0,2018.0,5.0,0,1,0,1,0,0,4G,2400.0,0,0,720.0,1280.0,16.0,1.0,5.0,1.0,5.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,4000.0,0,0,720.0,1440.0,32.0,3.0,13.0,1.0,5.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,2500.0,0,0,720.0,1440.0,16.0,2.0,8.0,2.0,5.0,1.0
0,2018.0,5.7,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,16.0,2.0,8.0,1.0,5.0,1.0
0,2018.0,5.0,0,1,0,1,0,0,4G,4000.0,0,0,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
0,2018.0,5.2,0,1,0,1,0,0,4G,5000.0,0,0,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,5.0,1.0
0,2018.0,6.0,0,1,0,1,0,0,4G,2600.0,0,0,720.0,1440.0,16.0,1.0,8.0,2.0,5.0,1.0
0,2018.0,5.2,0,1,0,1,0,0,3G,2000.0,0,0,720.0,1280.0,16.0,1.0,8.0,1.0,5.0,1.0
0,2018.0,5.2,0,1,0,1,0,0,4G,5000.0,0,0,720.0,1280.0,32.0,3.0,13.0,1.0,5.0,1.0
0,2018.0,5.99,0,1,0,1,0,0,4G,4000.0,0,0,720.0,1440.0,32.0,3.0,13.0,1.0,8.0,1.0
0,2018.0,5.0,0,1,0,1,0,0,4G,2500.0,0,0,540.0,960.0,16.0,2.0,8.0,1.0,5.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,8.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,13.0,1.0,5.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,2500.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,8.0,1.0
0,2018.0,5.5,0,1,0,1,0,0,4G,4070.0,0,0,1080.0,1920.0,64.0,4.0,13.0,1.0,8.0,2.0
0,2018.0,5.7,0,1,0,1,1,0,4G,3000.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,8.0,1.0
0,2018.0,5.7,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,13.0,2.0,13.0,2.0
0,2018.0,6.19,0,1,0,1,1,0,4G,4000.0,0,0,720.0,1500.0,32.0,2.0,13.0,2.0,8.0,1.0
0,2018.0,5.7,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,13.0,1.0,5.0,1.0
0,2018.0,5.7,0,1,0,1,0,0,4G,3250.0,0,0,720.0,1440.0,32.0,3.0,13.0,1.0,8.0,1.0
0,2018.0,5.7,0,1,0,1,0,0,4G,4180.0,0,0,720.0,1440.0,16.0,2.0,8.0,2.0,5.0,1.0
0,2018.0,5.7,0,1,0,1,0,0,3G,3000.0,0,0,720.0,1440.0,16.0,1.0,13.0,1.0,5.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,3020.0,0,0,720.0,1440.0,16.0,1.0,8.0,1.0,5.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,3020.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,5.0,1.0
0,2018.0,5.5,0,1,1,1,0,0,4G,4000.0,0,0,720.0,1280.0,8.0,1.0,8.0,1.0,5.0,1.0
0,2018.0,6.2,0,1,0,1,0,0,4G,4230.0,0,0,720.0,1520.0,16.0,2.0,13.0,2.0,5.0,1.0
0,2018.0,5.0,0,1,0,1,0,0,4G,2600.0,0,0,540.0,960.0,8.0,1.0,8.0,1.0,5.0,1.0
0,2018.0,6.0,0,1,0,1,0,0,3G,2600.0,0,0,720.0,1440.0,16.0,1.0,13.0,2.0,8.0,1.0
0,2018.0,5.5,0,1,0,1,0,0,3G,2500.0,0,0,720.0,1280.0,16.0,1.0,8.0,1.0,5.0,1.0
0,2018.0,5.5,0,1,0,1,0,0,3G,2850.0,0,0,640.0,1280.0,8.0,1.0,8.0,1.0,5.0,1.0
0,2018.0,5.0,0,1,0,1,0,0,4G,2000.0,0,0,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
0,2018.0,5.7,0,1,0,1,1,0,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,13.0,2.0,8.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,13.0,1.0,13.0,1.0
0,2018.0,5.2,0,1,0,0,0,0,4G,3000.0,0,0,720.0,1280.0,16.0,2.0,13.0,2.0,8.0,1.0
0,2018.0,5.7,0,1,0,1,0,1,4G,3100.0,0,0,1080.0,2160.0,32.0,3.0,16.0,1.0,8.0,1.0
0,2018.0,5.7,0,1,0,1,1,0,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,13.0,1.0,8.0,1.0
0,2018.0,6.19,0,1,0,1,1,0,4G,4000.0,0,0,720.0,1500.0,32.0,3.0,13.0,2.0,16.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,4000.0,0,0,720.0,1440.0,32.0,3.0,13.0,2.0,8.0,1.0
0,2018.0,5.7,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,32.0,2.0,13.0,2.0,8.0,1.0
0,2018.0,5.45,0,1,0,1,1,0,4G,4000.0,0,0,720.0,1440.0,16.0,3.0,13.0,1.0,8.0,1.0
0,2018.0,6.2,0,1,0,1,0,0,4G,4230.0,0,0,720.0,1520.0,64.0,4.0,13.0,2.0,8.0,1.0
0,2018.0,5.0,1,1,0,1,0,0,4G,2600.0,0,0,540.0,960.0,16.0,1.0,8.0,1.0,5.0,1.0
0,2018.0,6.0,0,1,0,1,0,0,4G,3360.0,0,0,720.0,1440.0,16.0,2.0,8.0,1.0,5.0,1.0
0,2018.0,5.5,0,1,0,1,0,1,4G,2900.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,8.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,64.0,4.0,12.0,2.0,5.0,1.0
0,2018.0,6.2,0,1,0,1,0,0,4G,4230.0,0,0,720.0,1520.0,16.0,2.0,13.0,2.0,8.0,1.0
0,2018.0,6.0,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,16.0,1.0,8.0,1.0,5.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,2670.0,0,0,720.0,1440.0,16.0,2.0,8.0,1.0,5.0,1.0
0,2018.0,5.5,0,1,0,1,0,0,4G,2730.0,0,0,720.0,1440.0,32.0,3.0,13.0,1.0,5.0,1.0
0,2018.0,5.7,0,1,0,1,1,0,4G,3300.0,0,0,720.0,1440.0,32.0,4.0,13.0,2.0,8.0,1.0
0,2018.0,5.2,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
0,2018.0,6.3,0,1,0,1,0,0,4G,3500.0,0,0,1080.0,2340.0,64.0,4.0,13.0,2.0,25.0,1.0
0,2018.0,6.0,0,1,0,1,0,0,4G,3410.0,0,0,1080.0,2160.0,128.0,6.0,13.0,1.0,8.0,1.0
0,2018.0,6.22,0,1,0,1,0,0,4G,3260.0,0,0,720.0,1520.0,16.0,2.0,13.0,1.0,5.0,1.0
0,2018.0,5.0,0,1,0,1,0,0,4G,2500.0,0,0,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
0,2018.0,5.7,0,1,0,1,0,1,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,13.0,1.0,8.0,1.0
0,2018.0,5.45,0,1,0,1,1,0,4G,3070.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,8.0,1.0
0,2018.0,5.5,1,1,0,1,0,0,4G,3000.0,0,0,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
0,2018.0,6.0,0,1,0,1,0,0,4G,3360.0,0,0,720.0,1440.0,16.0,3.0,13.0,1.0,5.0,1.0
0,2018.0,5.45,0,1,0,1,0,0,4G,3200.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,8.0,1.0
0,2018.0,5.0,0,1,0,1,0,0,4G,4000.0,0,1,720.0,1280.0,16.0,2.0,8.0,1.0,2.0,1.0
0,2018.0,6.2,0,1,0,1,0,0,4G,4000.0,0,0,1080.0,2246.0,64.0,4.0,16.0,2.0,8.0,1.0
0,2018.0,5.7,0,1,0,1,0,1,4G,3000.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,5.0,1.0
0,2018.0,5.99,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,13.0,2.0,8.0,1.0
0,2018.0,5.99,0,1,0,1,0,1,4G,3000.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,8.0,1.0
0,2018.0,5.99,0,1,1,1,1,0,4G,4050.0,0,0,1080.0,2160.0,64.0,6.0,16.0,2.0,16.0,2.0
0,2018.0,6.0,0,1,0,1,0,0,4G,3760.0,0,0,720.0,1440.0,64.0,4.0,16.0,2.0,8.0,1.0
0,2018.0,5.7,0,1,0,1,1,0,4G,3000.0,0,0,1080.0,2160.0,128.0,4.0,13.0,1.0,16.0,1.0
0,2018.0,5.3,0,1,0,1,0,1,4G,3000.0,0,0,720.0,1280.0,32.0,3.0,13.0,1.0,8.0,1.0
0,2018.0,5.7,0,1,0,1,1,0,4G,3100.0,0,0,720.0,1440.0,64.0,4.0,12.0,2.0,5.0,1.0
0,2018.0,5.7,0,1,0,1,1,0,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,16.0,1.0,8.0,1.0
0,2018.0,5.7,0,1,0,1,0,1,4G,4000.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,5.0,1.0
0,2018.0,5.7,0,1,0,1,1,1,4G,4000.0,0,1,720.0,1440.0,32.0,3.0,13.0,1.0,5.0,1.0
0,2018.0,6.0,0,1,0,1,0,1,4G,3500.0,0,0,720.0,1440.0,32.0,3.0,13.0,2.0,8.0,1.0
0,2018.0,5.86,0,1,0,1,1,0,4G,3060.0,0,0,720.0,1520.0,64.0,4.0,13.0,2.0,8.0,1.0
0,2018.0,5.2,0,1,0,1,1,1,4G,2990.0,0,0,720.0,1440.0,32.0,3.0,13.0,1.0,8.0,1.0
0,2018.0,5.7,0,1,0,1,1,0,4G,3180.0,0,0,720.0,1440.0,64.0,4.0,13.0,1.0,8.0,1.0
0,2018.0,6.0,0,1,0,1,0,0,4G,3300.0,0,0,720.0,1480.0,16.0,1.0,8.0,1.0,5.0,1.0
0,2018.0,5.6,1,1,0,1,0,0,4G,3000.0,0,0,720.0,1480.0,64.0,4.0,13.0,1.0,8.0,1.0
0,2018.0,5.0,0,1,0,1,0,0,4G,2600.0,0,0,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
0,2018.0,5.99,0,1,0,1,0,0,4G,3080.0,0,0,720.0,1440.0,64.0,4.0,12.0,2.0,16.0,1.0
0,2018.0,5.7,0,1,0,1,0,1,4G,3100.0,0,0,1080.0,2160.0,32.0,4.0,16.0,2.0,8.0,1.0
0,2018.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,720.0,1440.0,16.0,2.0,12.0,1.0,8.0,1.0
1,2018.0,6.0,0,1,0,1,0,1,4G,3000.0,0,0,1080.0,2160.0,16.0,2.0,12.0,2.0,5.0,1.0
1,2018.0,5.99,0,1,0,1,0,1,4G,5000.0,0,0,1080.0,2160.0,64.0,4.0,13.0,2.0,8.0,1.0
1,2018.0,5.5,0,1,0,1,0,0,4G,4000.0,0,0,720.0,1440.0,32.0,3.0,13.0,2.0,8.0,1.0
1,2018.0,6.0,0,1,0,1,1,0,4G,5000.0,0,0,720.0,1440.0,32.0,3.0,12.0,1.0,5.0,1.0
1,2018.0,5.99,0,1,0,1,1,0,4G,4000.0,0,0,1080.0,2160.0,64.0,4.0,12.0,1.0,5.0,1.0
1,2018.0,5.99,0,1,0,1,1,0,4G,4000.0,0,0,1080.0,2160.0,32.0,3.0,12.0,1.0,5.0,1.0
1,2018.0,6.2,0,1,0,1,0,0,4G,4000.0,0,0,720.0,1520.0,32.0,3.0,13.0,2.0,13.0,1.0
1,2018.0,5.5,0,1,0,1,0,1,4G,3000.0,0,0,720.0,1440.0,16.0,2.0,13.0,1.0,5.0,1.0
1,2018.0,6.26,0,1,0,1,0,0,4G,4000.0,0,0,720.0,1520.0,32.0,4.0,13.0,2.0,8.0,1.0
1,2018.0,5.99,0,1,0,1,0,1,4G,3000.0,0,0,720.0,1440.0,32.0,3.0,13.0,2.0,8.0,1.0
1,2018.0,5.5,0,1,0,1,0,0,4G,3300.0,0,0,1080.0,1920.0,32.0,3.0,13.0,1.0,13.0,1.0
1,2018.0,5.5,0,1,0,0,0,0,4G,5000.0,0,0,720.0,1280.0,32.0,3.0,13.0,2.0,5.0,1.0
1,2018.0,6.26,0,1,0,1,1,0,4G,3260.0,0,0,1080.0,2280.0,32.0,4.0,16.0,2.0,16.0,1.0
1,2018.0,5.84,0,1,0,1,1,0,4G,3000.0,0,0,1080.0,2280.0,64.0,4.0,12.0,2.0,8.0,1.0
1,2018.0,5.5,0,1,0,1,0,0,4G,4500.0,0,0,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
1,2018.0,5.5,0,1,0,1,0,1,4G,3000.0,0,1,1080.0,2160.0,64.0,4.0,13.0,1.0,5.0,1.0
1,2018.0,5.7,0,1,0,1,1,1,4G,3000.0,0,1,1080.0,2160.0,64.0,4.0,12.0,2.0,8.0,1.0
1,2018.0,5.5,0,1,0,1,1,1,4G,2970.0,0,0,1080.0,2160.0,32.0,3.0,16.0,1.0,8.0,1.0
1,2018.0,6.22,0,1,0,1,0,0,4G,3260.0,0,0,720.0,1520.0,32.0,3.0,13.0,1.0,5.0,1.0
1,2018.0,5.84,0,1,0,1,1,0,4G,4000.0,0,0,1080.0,2280.0,64.0,4.0,12.0,2.0,5.0,1.0
1,2018.0,5.99,0,1,0,1,1,0,4G,4000.0,0,0,1080.0,2160.0,64.0,4.0,12.0,2.0,13.0,1.0
1,2018.0,5.99,0,1,0,1,1,0,4G,4000.0,0,0,1080.0,2160.0,64.0,4.0,12.0,2.0,20.0,1.0
1,2018.0,5.2,0,1,0,1,1,1,4G,3100.0,0,0,720.0,1280.0,64.0,4.0,12.0,1.0,8.0,1.0
1,2018.0,6.0,0,1,0,1,0,1,4G,3300.0,0,0,720.0,1480.0,32.0,2.0,13.0,1.0,5.0,1.0
1,2018.0,5.5,0,1,0,1,1,1,4G,3300.0,0,0,720.0,1280.0,32.0,3.0,13.0,1.0,8.0,1.0
